Nombre,Referencia interna,Código de barras,Categoría de producto,Coste,Precio de venta,Unidad SAT,precio_venta_5%,precio_venta_10%
"LLAVE STILLSON 18"" HIERRO 818HD URREA",818HD,660731621655,URREA,915.0,1327.0,Pieza,1393.3500000000001,1459.7
"LLAVE STILLSON 24""  143324 FOY",143324,660731433241,FOY,381.0,552.0,Pieza,579.6,607.2
"LLAVE STILLSON 24""  8524 SURTEK",8524,660731210354,SURTEK,622.0,902.0,Pieza,947.1,992.2
"LLAVE STILLSON 24"" HIERRO 824HD URREA",824HD,660731621723,URREA,1434.0,2079.0,Pieza,2182.9500000000003,2286.9
"LLAVE STILLSON 36""  8536 SURTEK",8536,660731210361,SURTEK,1122.0,1627.0,Pieza,1708.3500000000001,1789.7
"LLAVE STILLSON 36"" HIERRO 836HD URREA",836HD,660731621778,URREA,3165.0,4589.0,Pieza,4818.45,5047.900000000001
"LLAVE STILLSON 8""  143308 FOY",143308,660731433081,FOY,83.5,117.0,Pieza,122.85000000000001,128.70000000000002
"LLAVE STILLSON 8""  8508 SURTEK",8508,660731210309,SURTEK,121.0,175.0,Pieza,183.75,192.50000000000003
"LLAVE STILLSON 8"" HIERRO 808HD URREA",808HD,660731621341,URREA,418.0,606.0,Pieza,636.3000000000001,666.6
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 10 TRUEPOWER,TPPW10MHD,7506069016332,ANBEC,0.0,142.0,Pieza,149.1,156.20000000000002
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 12 TRUEPOWER,TPPW12MHD,7506069016325,ANBEC,0.0,158.0,Pieza,165.9,173.8
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 14 TRUEPOWER,TPPW14MHD,7506069016318,ANBEC,0.0,211.0,Pieza,221.55,232.10000000000002
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 18 TRUEPOWER,TPPW18MHD,7506069037214,ANBEC,0.0,306.0,Pieza,321.3,336.6
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 24 TRUEPOWER,TPPW24MHD,7506069070211,ANBEC,0.0,436.0,Pieza,457.8,479.6
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 8 TRUEPOWER,TPPW8MHD,7506069016349,ANBEC,0.0,100.0,Pieza,105.0,110.00000000000001
LLAVE TEMPORIZADORA INDIVIDUAL A LA PARED PARA LAVABO,ABLP1910,7506069064081,ANBEC,0.0,845.0,Pieza,887.25,929.5000000000001
LLAVE TEMPORIZADORA MINGITORIO CROMADA ANBEC,LLATM,7506069052934,ANBEC,0.0,820.0,Pieza,861.0,902.0000000000001
LLAVE TEMPORIZADORA P/LAVABO CROMADA METALICA,MEZL1473,7506069055010,ANBEC,0.0,975.0,Pieza,1023.75,1072.5
LLAVE TINACO CPVC 1 ANBEC,LLATCPVC1,7506069039805,ANBEC,0.0,132.0,Pieza,138.6,145.20000000000002
LLAVE TINACO CPVC 3/4 ANBEC,LLATCPVC34,7506069039799,ANBEC,0.0,87.3,Pieza,91.665,96.03
"LLAVE UNIVERSAL 12"" CADENA 801 URREA",801,660731621259,URREA,975.0,1414.0,Pieza,1484.7,1555.4
LLAVE UNIVERSAL 16 1/6 DE CADENA 121056 SURTEK,121056,660731210569,SURTEK,491.0,712.0,Pieza,747.6,783.2
LONA 10X10 PIES AZUL  $ LE10X10 FOY,LE10X10,660731425079,FOY,121.0,175.0,Pieza,183.75,192.50000000000003
LONA 10X12 PIES AZUL  $ LE10X12 FOY,LE10X12,7501290850236,FOY,148.0,215.0,Pieza,225.75,236.50000000000003
LONA 12X16 PIES AZUL  $ LE12X16 FOY,LE12X16,7501290850243,FOY,209.0,303.0,Pieza,318.15000000000003,333.3
LONA 14X18 PIES AZUL  $ LE14X18 FOY,LE14X18,660731425154,FOY,278.0,403.0,Pieza,423.15000000000003,443.3
LONA 16X20 PIES AZUL  $ LE16X20 FOY,LE16X20,660731425109,FOY,376.0,545.0,Pieza,572.25,599.5
LONA 18X20 PIES AZUL  $ LE18X20 FOY,LE18X20,7501290850250,FOY,408.0,592.0,Pieza,621.6,651.2
LONA 18X24 PIES AZUL  $ LE18X24 FOY,LE18X24,660731425123,FOY,488.0,708.0,Pieza,743.4,778.8000000000001
LONA 20X20 PIES AZUL  $ LE20X20 FOY,LE20X20,660731425147,FOY,473.0,686.0,Pieza,720.3000000000001,754.6
LONA 20X30 PIES AZUL  LE20X30 FOY,LE20X30,660731425116,FOY,650.0,943.0,Pieza,990.1500000000001,1037.3000000000002
LONA 20X40 PIES AZUL  $ LE20X40 FOY,LE20X40,7501290850267,FOY,924.0,1340.0,Pieza,1407.0,1474.0000000000002
LONA 5X7 PIES AZUL  $ LE5X7 FOY,LE5X7,7501290850212,FOY,54.0,78.0,Pieza,81.9,85.80000000000001
LONA 6X8 PIES AZUL  $ LE6X8 FOY,LE6X8,7501290850229,FOY,77.0,112.0,Pieza,117.60000000000001,123.20000000000002
LONA 8X10 PIES AZUL  $ LE8X10 FOY,LE8X10,660731425086,FOY,93.0,135.0,Pieza,141.75,148.5
LONA 9X12 PIES AZUL  $ LE9X12 FOY,LE9X12,660731425130,FOY,130.0,189.0,Pieza,198.45000000000002,207.9
LONA NARANJA 20X30 PIES  $ LE20X30N FOY,LE20X30N,660731425253,FOY,803.0,1164.0,Pieza,1222.2,1280.4
LONA POLIETILENO NARANJA 10 X 10 PIES LE10X10N FOY,LE10X10N,660731425222,FOY,121.0,175.0,Pieza,183.75,192.50000000000003
LONA POLIETILENO ROJA 3X4 MT LEM3X4R FOY,LEM3X4R,660731425475,FOY,144.0,209.0,Pieza,219.45000000000002,229.9
LONA POLIETILENO VERDE 10 X 10 PIES  LE10X10V FOY,LE10X10V,660731425369,FOY,121.0,175.0,Pieza,183.75,192.50000000000003
LONA POLIETILENO VERDE 12 X 16 PIES  LE12X16V FOY,LE12X16V,660731425338,FOY,237.0,344.0,Pieza,361.2,378.40000000000003
LONA REFORZADA AZUL 2 X 3 LR2X3A SURTEK,LR2X3A,660731230666,SURTEK,121.0,182.0,Pieza,191.1,200.20000000000002
LONA REFORZADA AZUL 3 X 3 LR3X3A SURTEK,LR3X3A,660731230673,SURTEK,185.0,268.0,Pieza,281.40000000000003,294.8
LONA REFORZADA AZUL 3 X 4 LR3X4A SURTEK,LR3X4A,660731230680,SURTEK,246.0,357.0,Pieza,374.85,392.70000000000005
LONA REFORZADA AZUL 4 X 5 LR4X5A SURTEK,LR4X5A,660731230697,SURTEK,395.0,573.0,Pieza,601.65,630.3000000000001
LONA REFORZADA AZUL 4 X 6 LR4X6A SURTEK,LR4X6A,660731230703,SURTEK,473.0,686.0,Pieza,720.3000000000001,754.6
LONA REFORZADA PLATEADA 1.5 X 2M LR1X2 SURTEK,LR1X2,660731230567,SURTEK,72.0,104.0,Pieza,109.2,114.4
LONA REFORZADA PLATEADA 2 X 3M LR2X3 SURTEK,LR2X3,660731230574,SURTEK,121.0,175.0,Pieza,183.75,192.50000000000003
LONA REFORZADA PLATEADA 3 X 4M  LR3X4 SURTEK,LR3X4,660731230598,SURTEK,263.0,360.0,Pieza,378.0,396.00000000000006
LONA REFORZADA PLATEADA 3X3 M LR3X3 SURTEK,LR3X3,660731230581,SURTEK,161.46,268.0,Pieza,281.40000000000003,294.8
LONA REFORZADA PLATEADA 4 X 5M  LR4X5 SURTEK,LR4X5,660731230604,SURTEK,395.0,573.0,Pieza,601.65,630.3000000000001
LONA REFORZADA PLATEADA 4 X 6M  LR4X6 SURTEK,LR4X6,660731230611,SURTEK,473.0,686.0,Pieza,720.3000000000001,754.6
LONA REFORZADA PLATEADA 5 X 6M  LR5X6 SURTEK,LR5X6,660731230628,SURTEK,576.0,835.0,Pieza,876.75,918.5000000000001
LONA USO LIGERO AMARILLA 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TP1100,7506069069284,ANBEC,0.0,62.0,Pieza,65.10000000000001,68.2
LONA USO LIGERO AMARILLA 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TP1101,7506069069291,ANBEC,0.0,92.0,Pieza,96.60000000000001,101.2
LONA USO LIGERO AMARILLA 1.8 X 3.0 MTS (6 X 10 FT) TRUEPOWER,TP1102,7506069069307,ANBEC,0.0,106.0,Pieza,111.30000000000001,116.60000000000001
LONA USO LIGERO AMARILLA 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TP1103,7506069069314,ANBEC,0.0,117.0,Pieza,122.85000000000001,128.70000000000002
LONA USO LIGERO AMARILLA 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TP1104,7506069069321,ANBEC,0.0,133.0,Pieza,139.65,146.3
LONA USO LIGERO AMARILLA 2.7 X 3.6 MTS (9 X 12 FT) TRUEPOWER,TP1106,7506069069345,ANBEC,0.0,192.0,Pieza,201.60000000000002,211.20000000000002
LONA USO LIGERO AMARILLA 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TP1105,7506069069338,ANBEC,0.0,175.0,Pieza,183.75,192.50000000000003
LONA USO LIGERO AMARILLA 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TP1107,7506069069352,ANBEC,0.0,197.0,Pieza,206.85000000000002,216.70000000000002
LONA USO LIGERO AMARILLA 3.0 X 4.0 MTS (10 X 13.1 FT) TRUEPOWER,TP1108,7506069069369,ANBEC,0.0,227.0,Pieza,238.35000000000002,249.70000000000002
LONA USO LIGERO AMARILLA 3.0 X 4.8 MTS (10 X 16 FT) TRUEPOWER,TP1110,7506069069383,ANBEC,0.0,276.0,Pieza,289.8,303.6
LONA USO LIGERO AMARILLA 3.0 X 6.0 MTS (10 X 20 FT) TRUEPOWER,TP1113,7506069069413,ANBEC,0.0,349.0,Pieza,366.45,383.90000000000003
LONA USO LIGERO AMARILLA 3.6 X 3.6 MTS (12 X 12 FT) TRUEPOWER,TP1109,7506069069376,ANBEC,0.0,264.0,Pieza,277.2,290.40000000000003
LONA USO LIGERO AMARILLA 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TP1111,7506069069390,ANBEC,0.0,337.0,Pieza,353.85,370.70000000000005
LONA USO LIGERO AMARILLA 3.6 X 6.0 MTS (12 X 20 FT) TRUEPOWER,TP1115,7506069069437,ANBEC,0.0,465.0,Pieza,488.25,511.50000000000006
LONA USO LIGERO AMARILLA 4.2 X 4.2 MTS (14 X 14 FT) TRUEPOWER,TP1112,7506069069406,ANBEC,0.0,344.0,Pieza,361.2,378.40000000000003
LONA USO LIGERO AMARILLA 4.2 X 4.8 MTS (14 X 16 FT) TRUEPOWER,TP1114,7506069069420,ANBEC,0.0,459.0,Pieza,481.95000000000005,504.90000000000003
LONA USO LIGERO AMARILLA 4.2 X 5.4 MTS (14 X 18 FT) TRUEPOWER,TP1116,7506069069444,ANBEC,0.0,476.0,Pieza,499.8,523.6
LONA USO LIGERO AMARILLA 4.2 X 6.0 MTS (14 X 20 FT) TRUEPOWER,TP1117,7506069069451,ANBEC,0.0,493.0,Pieza,517.65,542.3000000000001
LONA USO LIGERO AMARILLA 4.8 X 6.0 MTS (16 X 20 FT) TRUEPOWER,TP1118,7506069069468,ANBEC,0.0,561.0,Pieza,589.0500000000001,617.1
LONA USO LIGERO AMARILLA 5.4 X 7.22 MTS (18 X 24 FT) TRUEPOWER,TP1120,7506069069482,ANBEC,0.0,754.0,Pieza,791.7,829.4000000000001
LONA USO LIGERO AMARILLA 6.0 X 12.0 MTS (20 X 40 FT) TRUEPOWER,TP1122,7506069069505,ANBEC,0.0,1400.0,Pieza,1470.0,1540.0000000000002
LONA USO LIGERO AMARILLA 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TP1119,7506069069475,ANBEC,0.0,699.0,Pieza,733.95,768.9000000000001
LONA USO LIGERO AMARILLA 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TP1121,7506069069499,ANBEC,0.0,984.0,Pieza,1033.2,1082.4
LONA USO LIGERO AMARILLA 9.0 X 14.0 MTS (29.5 X 45.9 FT) TRUEPOWER,TP1123,7506069069512,ANBEC,0.0,2400.0,Pieza,2520.0,2640.0
LONA USO LIGERO AZUL 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TPL57,7506069018671,ANBEC,0.0,62.0,Pieza,65.10000000000001,68.2
LONA USO LIGERO AZUL 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TPL68,7506069018688,ANBEC,0.0,92.0,Pieza,96.60000000000001,101.2
LONA USO LIGERO AZUL 1.8 X 3.0 MTS (6 X 10 FT)  TRUEPOWER,TPL610,7506069018695,ANBEC,0.0,106.0,Pieza,111.30000000000001,116.60000000000001
LONA USO LIGERO AZUL 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TPL6510,7506069069253,ANBEC,0.0,117.0,Pieza,122.85000000000001,128.70000000000002
LONA USO LIGERO AZUL 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TPL810,7506069018701,ANBEC,0.0,133.0,Pieza,139.65,146.3
LONA USO LIGERO AZUL 2.7 X 3.6 MTS (9 X 12 FT) TRUEPOWER,TPL912,7506069018718,ANBEC,0.0,192.0,Pieza,201.60000000000002,211.20000000000002
LONA USO LIGERO AZUL 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TPL1010,7506069018725,ANBEC,0.0,175.0,Pieza,183.75,192.50000000000003
LONA USO LIGERO AZUL 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TPL1012,7506069018732,ANBEC,0.0,197.0,Pieza,206.85000000000002,216.70000000000002
LONA USO LIGERO AZUL 3.0 X 4.0 MTS (10 X 13.1 FT) TRUEPOWER,TPL1013,7506069069260,ANBEC,0.0,227.0,Pieza,238.35000000000002,249.70000000000002
LONA USO LIGERO AZUL 3.0 X 4.8 MTS (10 X 16 FT) TRUEPOWER,TPL1016,7506069018749,ANBEC,0.0,276.0,Pieza,289.8,303.6
LONA USO LIGERO AZUL 3.0 X 6.0 MTS (10 X 20 FT) TRUEPOWER,TPL1020,7506069018756,ANBEC,0.0,349.0,Pieza,366.45,383.90000000000003
LONA USO LIGERO AZUL 3.6 X 3.6 MTS (12 X 12 FT) TRUEPOWER,TPL1212,7506069018763,ANBEC,0.0,264.0,Pieza,277.2,290.40000000000003
LONA USO LIGERO AZUL 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TPL1216,7506069018770,ANBEC,0.0,337.0,Pieza,353.85,370.70000000000005
LONA USO LIGERO AZUL 3.6 X 6.0 MTS (12 X 20 FT) TRUEPOWER,TPL1220,7506069018787,ANBEC,0.0,465.0,Pieza,488.25,511.50000000000006
LONA USO LIGERO AZUL 4.2 X 4.2 MTS (14 X 14 FT) TRUEPOWER,TPL1414,7506069018794,ANBEC,0.0,344.0,Pieza,361.2,378.40000000000003
LONA USO LIGERO AZUL 4.2 X 4.8 MTS (14 X 16 FT) TRUEPOWER,TPL1416,7506069018800,ANBEC,0.0,459.0,Pieza,481.95000000000005,504.90000000000003
LONA USO LIGERO AZUL 4.2 X 5.4 MTS (14 X 18 FT) TRUEPOWER,TPL1418,7506069018817,ANBEC,0.0,476.0,Pieza,499.8,523.6
LONA USO LIGERO AZUL 4.2 X 6.0 MTS (14 X 20 FT) TRUEPOWER,TPL1420,7506069018824,ANBEC,0.0,493.0,Pieza,517.65,542.3000000000001
LONA USO LIGERO AZUL 4.8 X 6.0 MTS (16 X 20 FT) TRUEPOWER,TPL1620,7506069018831,ANBEC,0.0,561.0,Pieza,589.0500000000001,617.1
LONA USO LIGERO AZUL 5.4 X 7.2 MTS (18 X 24 FT) TRUEPOWER,TPL1824,7506069018848,ANBEC,0.0,754.0,Pieza,791.7,829.4000000000001
LONA USO LIGERO AZUL 6.0 X 12.0 MTS (20 X 40 FT) TRUEPOWER,TPL2040,7506069018879,ANBEC,0.0,1400.0,Pieza,1470.0,1540.0000000000002
LONA USO LIGERO AZUL 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TPL2020,7506069018855,ANBEC,0.0,699.0,Pieza,733.95,768.9000000000001
LONA USO LIGERO AZUL 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TPL2030,7506069018862,ANBEC,0.0,984.0,Pieza,1033.2,1082.4
LONA USO LIGERO AZUL 9.0 X 14.0 MTS (29.5 X 45.9 FT) TRUEPOWER,TPL2041,7506069069277,ANBEC,0.0,2400.0,Pieza,2520.0,2640.0
LONA USO LIGERO VERDE 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TP1125,7506069069529,ANBEC,0.0,62.0,Pieza,65.10000000000001,68.2
LONA USO LIGERO VERDE 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TP1126,7506069069536,ANBEC,0.0,92.0,Pieza,96.60000000000001,101.2
LONA USO LIGERO VERDE 1.8 X 3.0 MTS (6 X 10 FT) TRUEPOWER,TP1127,7506069069543,ANBEC,0.0,106.0,Pieza,111.30000000000001,116.60000000000001
LONA USO LIGERO VERDE 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TP1128,7506069069550,ANBEC,0.0,117.0,Pieza,122.85000000000001,128.70000000000002
LONA USO LIGERO VERDE 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TP1129,7506069069567,ANBEC,0.0,133.0,Pieza,139.65,146.3
LONA USO LIGERO VERDE 2.7 X 3.6 MTS (9 X 12 FT) TRUEPOWER,TP1131,7506069069581,ANBEC,0.0,192.0,Pieza,201.60000000000002,211.20000000000002
LONA USO LIGERO VERDE 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TP1130,7506069069574,ANBEC,0.0,175.0,Pieza,183.75,192.50000000000003
LONA USO LIGERO VERDE 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TP1132,7506069069598,ANBEC,0.0,197.0,Pieza,206.85000000000002,216.70000000000002
LONA USO LIGERO VERDE 3.0 X 4.0 MTS (10 X 13.1 FT) TRUEPOWER,TP1133,7506069069604,ANBEC,0.0,227.0,Pieza,238.35000000000002,249.70000000000002
LONA USO LIGERO VERDE 3.0 X 4.8 MTS (10 X 16 FT) TRUEPOWER,TP1135,7506069069628,ANBEC,0.0,276.0,Pieza,289.8,303.6
LONA USO LIGERO VERDE 3.0 X 6.0 MTS (10 X 20 FT) TRUEPOWER,TP1138,7506069069659,ANBEC,0.0,349.0,Pieza,366.45,383.90000000000003
LONA USO LIGERO VERDE 3.6 X 3.6 MTS (12 X 12 FT) TRUEPOWER,TP1134,7506069069611,ANBEC,0.0,264.0,Pieza,277.2,290.40000000000003
LONA USO LIGERO VERDE 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TP1136,7506069069635,ANBEC,0.0,337.0,Pieza,353.85,370.70000000000005
LONA USO LIGERO VERDE 3.6 X 6.0 MTS (12 X 20 FT) TRUEPOWER,TP1140,7506069069673,ANBEC,0.0,465.0,Pieza,488.25,511.50000000000006
LONA USO LIGERO VERDE 4.2 X 4.2 MTS (14 X 14 FT) TRUEPOWER,TP1137,7506069069642,ANBEC,0.0,344.0,Pieza,361.2,378.40000000000003
LONA USO LIGERO VERDE 4.2 X 4.8 MTS (14 X 16 FT) TRUEPOWER,TP1139,7506069069666,ANBEC,0.0,459.0,Pieza,481.95000000000005,504.90000000000003
LONA USO LIGERO VERDE 4.2 X 5.4 MTS (14 X 18 FT) TRUEPOWER,TP1141,7506069069680,ANBEC,0.0,476.0,Pieza,499.8,523.6
LONA USO LIGERO VERDE 4.2 X 6.0 MTS (14 X 20 FT) TRUEPOWER,TP1142,7506069069697,ANBEC,0.0,493.0,Pieza,517.65,542.3000000000001
LONA USO LIGERO VERDE 4.8 X 6.0 MTS (16 X 20 FT) TRUEPOWER,TP1143,7506069069703,ANBEC,0.0,561.0,Pieza,589.0500000000001,617.1
LONA USO LIGERO VERDE 5.4 X 7.2 MTS (18 X 24 FT) TRUEPOWER,TP1145,7506069069727,ANBEC,0.0,754.0,Pieza,791.7,829.4000000000001
LONA USO LIGERO VERDE 6.0 X 12.0 MTS (20 X 40 FT) TRUEPOWER,TP1147,7506069069741,ANBEC,0.0,1400.0,Pieza,1470.0,1540.0000000000002
LONA USO LIGERO VERDE 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TP1144,7506069069710,ANBEC,0.0,699.0,Pieza,733.95,768.9000000000001
LONA USO LIGERO VERDE 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TP1146,7506069069734,ANBEC,0.0,984.0,Pieza,1033.2,1082.4
LONA USO LIGERO VERDE 9.0 X 14.0 MTS (29.5 X 45.9 FT) TRUEPOWER,TP1148,7506069069758,ANBEC,0.0,2400.0,Pieza,2520.0,2640.0
LONA USO RUDO AZUL / NEGRO 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TP1150,7506069069116,ANBEC,0.0,98.0,Pieza,102.9,107.80000000000001
LONA USO RUDO AZUL / NEGRO 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TP1151,7506069069123,ANBEC,0.0,133.0,Pieza,139.65,146.3
LONA USO RUDO AZUL / NEGRO 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TP1152,7506069069130,ANBEC,0.0,194.0,Pieza,203.70000000000002,213.4
LONA USO RUDO AZUL / NEGRO 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TP1153,7506069069147,ANBEC,0.0,227.0,Pieza,238.35000000000002,249.70000000000002
LONA USO RUDO AZUL / NEGRO 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TP1154,7506069069154,ANBEC,0.0,285.0,Pieza,299.25,313.5
LONA USO RUDO AZUL / NEGRO 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TP1155,7506069069161,ANBEC,0.0,335.0,Pieza,351.75,368.50000000000006
LONA USO RUDO AZUL / NEGRO 3.0 X 4.0 MTS (9.8 X 13.1 FT) TRUEPOWER,TP1156,7506069069178,ANBEC,0.0,352.0,Pieza,369.6,387.20000000000005
LONA USO RUDO AZUL / NEGRO 3.0 X 5.0 MTS (9.8 X 16.4 FT) TRUEPOWER,TP1157,7506069069185,ANBEC,0.0,467.0,Pieza,490.35,513.7
LONA USO RUDO AZUL / NEGRO 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TP1158,7506069069192,ANBEC,0.0,490.0,Pieza,514.5,539.0
LONA USO RUDO AZUL / NEGRO 4.0 X 5.0 MTS (13.1 X 16.4 FT) TRUEPOWER,TP1159,7506069069208,ANBEC,0.0,527.0,Pieza,553.35,579.7
LONA USO RUDO AZUL / NEGRO 4.0 X 6.0 MTS (13.1 X 19.6 FT) TRUEPOWER,TP1160,7506069069215,ANBEC,0.0,589.0,Pieza,618.45,647.9000000000001
LONA USO RUDO AZUL / NEGRO 4.8 X 6.0 MTS (18 X 20 FT) TRUEPOWER,TP1161,7506069069222,ANBEC,0.0,988.0,Pieza,1037.4,1086.8000000000002
LONA USO RUDO AZUL / NEGRO 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TP1162,7506069069239,ANBEC,0.0,1223.0,Pieza,1284.15,1345.3000000000002
LONA USO RUDO AZUL / NEGRO 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TP1163,7506069069246,ANBEC,0.0,1372.0,Pieza,1440.6000000000001,1509.2
LONA USO RUDO PLATA / NEGRO 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TPLR57,7506069018691,ANBEC,0.0,98.0,Pieza,102.9,107.80000000000001
LONA USO RUDO PLATA / NEGRO 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TPLR68,7506069018886,ANBEC,0.0,133.0,Pieza,139.65,146.3
LONA USO RUDO PLATA / NEGRO 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TPLR658,7506069069055,ANBEC,0.0,194.0,Pieza,203.70000000000002,213.4
LONA USO RUDO PLATA / NEGRO 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TPLR810,7506069018909,ANBEC,0.0,227.0,Pieza,238.35000000000002,249.70000000000002
LONA USO RUDO PLATA / NEGRO 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TPLR1010,7506069018916,ANBEC,0.0,285.0,Pieza,299.25,313.5
LONA USO RUDO PLATA / NEGRO 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TPLR1012,7506069018923,ANBEC,0.0,335.0,Pieza,351.75,368.50000000000006
LONA USO RUDO PLATA / NEGRO 3.0 X 4.0 MTS (9.8 X 13.1 FT) TRUEPOWER,TPLR1013,7506069069062,ANBEC,0.0,352.0,Pieza,369.6,387.20000000000005
LONA USO RUDO PLATA / NEGRO 3.0 X 5.0 MTS (9.8 X 16.4 FT) TRUEPOWER,TPLR1016,7506069069079,ANBEC,0.0,467.0,Pieza,490.35,513.7
LONA USO RUDO PLATA / NEGRO 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TPLR1216,7506069018930,ANBEC,0.0,490.0,Pieza,514.5,539.0
LONA USO RUDO PLATA / NEGRO 4.0 X 5.0 MTS (13.1 X 16.4 FT) TRUEPOWER,TPLR1316,7506069069086,ANBEC,0.0,527.0,Pieza,553.35,579.7
LONA USO RUDO PLATA / NEGRO 4.0 X 6.0 MTS (13.1 X 19.6 FT) TRUEPOWER,TPLR1319,7506069069093,ANBEC,0.0,589.0,Pieza,618.45,647.9000000000001
LONA USO RUDO PLATA / NEGRO 4.8 X 6.0 MTS (18 X 20 FT) TRUEPOWER,TPLR1820,7506069018947,ANBEC,0.0,988.0,Pieza,1037.4,1086.8000000000002
LONA USO RUDO PLATA / NEGRO 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TPLR2020,7506069069109,ANBEC,0.0,1223.0,Pieza,1284.15,1345.3000000000002
LONA USO RUDO PLATA / NEGRO 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TPLR2030,7506069018954,ANBEC,0.0,1372.0,Pieza,1440.6000000000001,1509.2
LUBRICANTE AFLOJATODO 110 ML TRUEPOWER,TP1057,7506069074707,ANBEC,0.0,34.0,Pieza,35.7,37.400000000000006
LUBRICANTE AFLOJATODO 250 ML TRUEPOWER,TP1050,7506069064012,ANBEC,0.0,42.0,Pieza,44.1,46.2
LUBRICANTE AFLOJATODO 400 ML TRUEPOWER,TP1051,7506069064029,ANBEC,0.0,56.0,Pieza,58.800000000000004,61.60000000000001
LUBRICANTE AFLOJATODO 550 ML TRUEPOWER,TP1058,7506069074714,ANBEC,0.0,81.0,Pieza,85.05,89.10000000000001
LUBRICANTE MULTIUSOS 100 ML  140982 FOY,140982,660731409826,FOY,17.0,25.0,Pieza,26.25,27.500000000000004
LUBRICANTE PVC 1000GR PRESTO,15562,7501315609108,ABRAMEX,149.58,217.0,Pieza,227.85000000000002,238.70000000000002
LUBRICANTE PVC 300GR PRESTO,3052,7501315609306,ABRAMEX,38.54,56.0,Pieza,58.800000000000004,61.60000000000001
LUMINADOR DE RED REFLECTOS MODELO TLRL-37,R47CW100,7500938028426,MG,43.0,62.0,Pieza,65.10000000000001,68.2
LUMINARIA DECORATIVA 1.5 X 1.5 10W 019,LUD-019,6909168028519,All,0.0,185.0,Pieza,194.25,203.50000000000003
LUMINARIA DECORATIVA 10M 20W 024,LUD-024,6909168028564,All,0.0,299.0,Pieza,313.95,328.90000000000003
LUMINARIA DECORATIVA 20W 004,LUD-004,6909168028366,All,0.0,290.0,Pieza,304.5,319.0
LUMINARIA DECORATIVA 2X2 15W/127V 020,LUD-020,6909168028526,All,0.0,248.0,Pieza,260.40000000000003,272.8
LUMINARIA DECORATIVA 2X2 40W/127V 022,LUD-022,6909168028540,All,0.0,390.0,Pieza,409.5,429.00000000000006
